station_id,study_scope,scope_basis,programme,site_type,organization,state,site_cluster
NJDEP_BMWM-3848C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3848C
NJDEP_BMWM-3850,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3850
NJDEP_BMWM-3850A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3850A
NJDEP_BMWM-3850B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3850B
NJDEP_BMWM-3851A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3851A
NJDEP_BMWM-3853,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3853
NJDEP_BMWM-3853A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3853A
NJDEP_BMWM-3855A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3855A
NJDEP_BMWM-3856A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3856A
NJDEP_BMWM-3858,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3858
NJDEP_BMWM-3858A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3858A
NJDEP_BMWM-3859,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3859
NJDEP_BMWM-3859A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3859A
NJDEP_BMWM-3860,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3860
NJDEP_BMWM-3860A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3860A
NJDEP_BMWM-3860B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3860B
NJDEP_BMWM-3862A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3862A
NJDEP_BMWM-3864A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3864A
NJDEP_BMWM-3866A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3866A
NJDEP_BMWM-3867,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3867
NJDEP_BMWM-3867B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3867B
NJDEP_BMWM-3867D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3867D
NJDEP_BMWM-3868E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3868E
NJDEP_BMWM-3868F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3868F
NJDEP_BMWM-3869,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3869
NJDEP_BMWM-3869F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3869F
NJDEP_BMWM-3870,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3870
NJDEP_BMWM-3870A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3870A
NJDEP_BMWM-3870B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3870B
NJDEP_BMWM-3870D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3870D
NJDEP_BMWM-3872C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3872C
NJDEP_BMWM-3872F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3872F
NJDEP_BMWM-3874,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3874
NJDEP_BMWM-3874A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3874A
NJDEP_BMWM-3880,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3880
NJDEP_BMWM-3880A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3880A
NJDEP_BMWM-3880B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3880B
NJDEP_BMWM-3880C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3880C
NJDEP_BMWM-3880D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3880D
NJDEP_BMWM-3880E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3880E
NJDEP_BMWM-3881A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3881A
NJDEP_BMWM-3882,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3882
NJDEP_BMWM-3882B,unclassified,"neither: no BEACH Act type, no beach neighbour, no fittable fecal coliform",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3882B
NJDEP_BMWM-3883A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3883A
NJDEP_BMWM-3884,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3884
NJDEP_BMWM-3884B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3884B
NJDEP_BMWM-3885B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3885B
NJDEP_BMWM-3885C,unclassified,"neither: no BEACH Act type, no beach neighbour, no fittable fecal coliform",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3885C
NJDEP_BMWM-3886,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3886
NJDEP_BMWM-3886A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3886A
NJDEP_BMWM-3887,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3887
NJDEP_BMWM-3887A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3887A
NJDEP_BMWM-3887B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3887B
NJDEP_BMWM-3888F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3888F
NJDEP_BMWM-3888G,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3888G
NJDEP_BMWM-3888I,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3888I
NJDEP_BMWM-3889,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3889
NJDEP_BMWM-3889A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3889A
NJDEP_BMWM-3889B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3889B
NJDEP_BMWM-3890,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3890
NJDEP_BMWM-3890A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3890A
NJDEP_BMWM-3890D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3890D
NJDEP_BMWM-3890E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3890E
NJDEP_BMWM-3890F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3890F
NJDEP_BMWM-3890N,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3890N
NJDEP_BMWM-3890O,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3890O
NJDEP_BMWM-3890Q,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3890D
NJDEP_BMWM-3891,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3891
NJDEP_BMWM-3892A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3892A
NJDEP_BMWM-3893,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3893
NJDEP_BMWM-3894A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3894A
NJDEP_BMWM-3894B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3894B
NJDEP_BMWM-3894C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3894C
NJDEP_BMWM-3895F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3895F
NJDEP_BMWM-3900D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3900D
NJDEP_BMWM-3951,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3951
NJDEP_BMWM-3951A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3951A
NJDEP_BMWM-3952,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3952
NJDEP_BMWM-3952A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3952A
NJDEP_BMWM-3953A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3953A
NJDEP_BMWM-4100E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4100E
NJDEP_BMWM-4100G,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4100G
NJDEP_BMWM-4100H,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4100H
NJDEP_BMWM-4100J,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4100J
NJDEP_BMWM-4101,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4101
NJDEP_BMWM-4101A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4101A
NJDEP_BMWM-4101C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4101C
NJDEP_BMWM-4101D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4101D
NJDEP_BMWM-4101G,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4101G
NJDEP_BMWM-4101H,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4101H
NJDEP_BMWM-4102A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4102A
NJDEP_BMWM-4102D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4102D
NJDEP_BMWM-4102F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4102F
NJDEP_BMWM-4102H,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4102H
NJDEP_BMWM-4103,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4103
NJDEP_BMWM-4103C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4103C
NJDEP_BMWM-4103F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4103F
NJDEP_BMWM-4104A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4104A
NJDEP_BMWM-4106B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4106B
NJDEP_BMWM-4108B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4108B
NJDEP_BMWM-4108C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4108C
NJDEP_BMWM-4110A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4110A
NJDEP_BMWM-4111A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4111A
NJDEP_BMWM-4112,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,31DELRBC_WQX-091017
NJDEP_BMWM-4112B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4112B
NJDEP_BMWM-4112E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4112E
NJDEP_BMWM-4113,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4113
NJDEP_BMWM-4114,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4114
NJDEP_BMWM-4115,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4115
NJDEP_BMWM-4116,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4116
NJDEP_BMWM-4116B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4116B
NJDEP_BMWM-4116E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4116E
NJDEP_BMWM-4201,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4201
NJDEP_BMWM-4201A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4201A
NJDEP_BMWM-4202,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4202
NJDEP_BMWM-4203,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4203
NJDEP_BMWM-4204,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4204
NJDEP_BMWM-4204B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4204B
NJDEP_BMWM-4204D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4204D
NJDEP_BMWM-43,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-43
NJDEP_BMWM-4300,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4300
NJDEP_BMWM-4300A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-4300A
